# temperature_K system_id system_label bin_eV dens_1_per_eV cum
300 8 (TiO$_{2}$)$_{8}$ 0.6300000000000003 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.6400000000000003 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.6500000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.6600000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.6700000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.6800000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.6900000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7000000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7100000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7200000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7300000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7400000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7500000000000004 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7600000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7700000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7800000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.7900000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8000000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8100000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8200000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8300000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8400000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8500000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8600000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8700000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8800000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.8900000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9000000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9100000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9200000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9300000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9400000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9500000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9600000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9700000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9800000000000006 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 0.9900000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0000000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0100000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0200000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0300000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0400000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0500000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0600000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0700000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0800000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.0900000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1000000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1100000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1200000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1300000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1400000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1500000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1600000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1700000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1800000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.1900000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.2000000000000008 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.2100000000000009 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.2200000000000009 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.2300000000000009 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.2400000000000009 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.2500000000000009 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.260000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.270000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.280000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.290000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.300000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.310000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.320000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.330000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.340000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.350000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.360000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.370000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.380000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.390000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.400000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.410000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.420000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.430000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.440000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.450000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.460000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.470000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.480000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.490000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.500000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5100000000000011 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5200000000000011 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5300000000000011 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5400000000000011 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5500000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5600000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5700000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5800000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.5900000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6000000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6100000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6200000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6300000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6400000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6500000000000012 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6600000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6700000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6800000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.6900000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7000000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7100000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7200000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7300000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7400000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7500000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7600000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7700000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7800000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.7900000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8000000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8100000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8200000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8300000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8400000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8500000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8600000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8700000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8800000000000014 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.8900000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9000000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9100000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9200000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9300000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9400000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9500000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9600000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9700000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9800000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 1.9900000000000015 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.0000000000000013 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.010000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.020000000000001 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.0300000000000007 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.0400000000000005 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.0500000000000003 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.06 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.07 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.0799999999999996 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.0899999999999994 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.099999999999999 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.109999999999999 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.1199999999999988 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.1299999999999986 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.1399999999999983 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.149999999999998 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.159999999999998 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.1699999999999977 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.1799999999999975 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.1899999999999973 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.199999999999997 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.209999999999997 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.2199999999999966 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.2299999999999964 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.239999999999996 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.249999999999996 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.259999999999996 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.2699999999999956 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.2799999999999954 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.289999999999995 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.299999999999995 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.3099999999999947 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.3199999999999945 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.3299999999999943 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.339999999999994 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.349999999999994 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.3599999999999937 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.3699999999999934 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.3799999999999932 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.389999999999993 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.399999999999993 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.4099999999999926 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.4199999999999924 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.429999999999992 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.439999999999992 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.4499999999999917 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.4599999999999915 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.4699999999999913 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.479999999999991 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.489999999999991 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.4999999999999907 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.5099999999999905 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.5199999999999902 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.52999999999999 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.53999999999999 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.5499999999999896 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.5599999999999894 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.569999999999989 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.579999999999989 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.5899999999999888 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.5999999999999885 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.6099999999999883 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.619999999999988 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.629999999999988 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.6399999999999877 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.6499999999999875 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.6599999999999873 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.669999999999987 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.679999999999987 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.6899999999999866 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.6999999999999864 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.709999999999986 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.719999999999986 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.7299999999999858 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.7399999999999856 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.7499999999999853 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.759999999999985 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.769999999999985 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.7799999999999847 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.7899999999999845 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.7999999999999843 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.809999999999984 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.819999999999984 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.8299999999999836 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.8399999999999834 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.849999999999983 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.859999999999983 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.869999999999983 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.8799999999999826 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.8899999999999824 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.899999999999982 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.909999999999982 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.9199999999999817 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.9299999999999815 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.9399999999999813 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.949999999999981 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.959999999999981 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.9699999999999807 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.9799999999999804 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.9899999999999802 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 2.99999999999998 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.00999999999998 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.0199999999999796 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.0299999999999794 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.039999999999979 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.049999999999979 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.0599999999999787 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.0699999999999785 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.0799999999999783 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.089999999999978 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.099999999999978 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.1099999999999777 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.1199999999999775 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.1299999999999772 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.139999999999977 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.149999999999977 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.1599999999999766 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.1699999999999764 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.179999999999976 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.189999999999976 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.1999999999999758 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.2099999999999755 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.2199999999999753 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.229999999999975 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.239999999999975 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.2499999999999747 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.2599999999999745 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.2699999999999743 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.279999999999974 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.289999999999974 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.2999999999999736 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.3099999999999734 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.319999999999973 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.329999999999973 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.3399999999999728 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.3499999999999726 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.3599999999999723 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.369999999999972 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.379999999999972 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.3899999999999717 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.3999999999999715 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.4099999999999713 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.419999999999971 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.429999999999971 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.4399999999999706 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.4499999999999704 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.45999999999997 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.46999999999997 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.47999999999997 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.4899999999999696 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.4999999999999694 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.509999999999969 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.519999999999969 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.5299999999999687 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.5399999999999685 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.5499999999999683 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.559999999999968 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.569999999999968 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.5799999999999677 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.5899999999999674 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.5999999999999672 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.609999999999967 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.619999999999967 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.6299999999999666 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.6399999999999664 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.649999999999966 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.659999999999966 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.6699999999999657 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.6799999999999655 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.6899999999999653 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.699999999999965 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.709999999999965 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.7199999999999647 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.7299999999999645 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.7399999999999642 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.749999999999964 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.759999999999964 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.7699999999999636 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.7799999999999634 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.789999999999963 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.799999999999963 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.8099999999999627 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.8199999999999625 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.8299999999999623 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.839999999999962 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.849999999999962 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.8599999999999617 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.8699999999999615 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.8799999999999613 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.889999999999961 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.899999999999961 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.9099999999999606 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.9199999999999604 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.92999999999996 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.93999999999996 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.9499999999999598 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.9599999999999596 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.9699999999999593 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.979999999999959 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.989999999999959 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 3.9999999999999587 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.009999999999959 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.019999999999959 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.0299999999999585 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.039999999999958 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.049999999999958 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.059999999999958 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.069999999999958 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.079999999999957 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.089999999999957 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.099999999999957 0.0 0.0
300 8 (TiO$_{2}$)$_{8}$ 4.109999999999957 0.03344481605351242 0.00033444816053511704
300 8 (TiO$_{2}$)$_{8}$ 4.119999999999957 0.06688963210702482 0.001003344481605351
300 8 (TiO$_{2}$)$_{8}$ 4.129999999999956 0.0 0.001003344481605351
